Description,Rank 3 Months to 6 May 2026,Rank YoY Change,Median Salary,Median Salary YoY Change,Live Jobs,Historical Absolute & Relative Jobs Vacancies_absolute,Historical Absolute & Relative Jobs Vacancies_relative,period,date_scraped,source_url,page,Rank 6 Months to 6 May 2026
Azure,,Up 5 places+5,"£65,000",+4.00%,"3,331","11,987",13.13%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1,2
AI,,Up 24 places+24,"£70,000",-,"3,993","10,844",11.88%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1,6
Cybersecurity,,Up 32 places+32,"£57,239",-4.60%,"1,627","10,355",11.34%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1,7
Python,,Down -3 places-3,"£67,500",-10.00%,"3,155","6,728",7.37%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1,13
Software Engineering,,No change0,"£70,000",-3.44%,"2,108","6,007",6.58%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1,17
SQL,,Down -10 places-10,"£60,000",-,"2,478","5,702",6.25%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1,21
AWS,,Down -12 places-12,"£72,500",-,"2,473","5,474",6.00%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1,24
Java,,Down -44 places-44,"£72,500",-3.33%,872,"2,383",2.61%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=2,2,71
JavaScript,,Down -53 places-53,"£59,773",-8.74%,"1,067","2,143",2.35%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=2,2,77
Data Science,,Down -26 places-26,"£70,000",-,863,"1,166",1.28%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=4,4,160
Databricks,,Up 19 places+19,"£85,000",+6.25%,391,823,0.90%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=5,5,224
Snowflake,,Down -30 places-30,"£82,500",-10.81%,200,477,0.52%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=8,8,339
R,,Down -77 places-77,"£31,500",-49.19%,232,275,0.30%,6mo,2026-05-07,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=12,12,466
